file	line	call	code
modules/internalmail/templates/content/settings_tpl.php	173	show	$signatureText = $objText->show();
modules/internalmail/templates/content/settings_tpl.php	177	show	$buttonLayer = $objLayer->show();
modules/internalmail/templates/content/settings_tpl.php	195	show	$signatureTable = $objTable->show();
modules/internalmail/templates/content/settings_tpl.php	201	show	$signatureTabbedbox = $objTabbedbox->show();
modules/internalmail/templates/content/settings_tpl.php	210	show	$folderDrop = $objDrop->show();
modules/internalmail/templates/content/settings_tpl.php	214	show	$buttonLayer = $objLayer->show();
modules/internalmail/templates/content/settings_tpl.php	233	show	$folderTable = $objTable->show();
modules/internalmail/templates/content/settings_tpl.php	239	show	$folderTabbedbox = $objTabbedbox->show();
modules/internalmail/templates/content/settings_tpl.php	247	show	$autoDrop = $objDrop->show();
modules/internalmail/templates/content/settings_tpl.php	251	show	$buttonLayer = $objLayer->show();
modules/internalmail/templates/content/settings_tpl.php	269	show	$autoTable = $objTable->show();
modules/internalmail/templates/content/settings_tpl.php	275	show	$autoTabbedbox = $objTabbedbox->show();
modules/internalmail/templates/content/settings_tpl.php	285	show	$configForm = $objForm->show();
modules/internalmail/templates/content/settings_tpl.php	295	show	$addRuleHeading = $objHeader->show();
modules/internalmail/templates/content/settings_tpl.php	306	show	$ruleTextTable = $objTable->show();
modules/internalmail/templates/content/settings_tpl.php	390	show	$rulesTable = $objTable->show();
modules/internalmail/templates/content/settings_tpl.php	396	show	$ruleTabbedbox = $objTabbedbox->show();
modules/internalmail/templates/content/settings_tpl.php	402	show	$pageData.= '<br />'.$objLink->show();
modules/internalmail/templates/content/settings_tpl.php	407	show	$pageLayer = $objLayer->show();
modules/internals/classes/block_internalsmiddle_class_inc.php	66	show	$tblLeave->addHeaderCell($labels->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	68	show	$tblLeave->addHeaderCell($labels->show(), NULL, NULL, 'center', NULL, NULL);
modules/internals/classes/block_internalsmiddle_class_inc.php	70	show	$tblLeave->addHeaderCell($labels->show(), NULL, NULL, 'center', NULL, NULL);
modules/internals/classes/block_internalsmiddle_class_inc.php	84	show	$tblLeave->addCell($rdLeaveTypes->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	112	show	$tblLeave->addCell($labels->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	124	show	$tblLeave->addCell($startDate->show('startdate', 'no', 'yes') . "<span id='start_date_error' class='error' >{$this->objLanguage->languageText('phrase_enterstartdate', 'system')}</span>");
modules/internals/classes/block_internalsmiddle_class_inc.php	136	show	$tblLeave->addCell($labels->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	140	show	$tblLeave->addCell($endDate->show('enddate', 'no', 'yes') . "<span id='end_date_error' class='error' >{$this->objLanguage->languageText('phrase_enterenddate', 'system')}</span>");
modules/internals/classes/block_internalsmiddle_class_inc.php	153	show	$tblLeave->addCell($btnSave->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	156	show	$frmLeave->addToForm($tblLeave->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	160	show	return $frmLeave->show();
modules/internals/classes/block_internalsmiddle_class_inc.php	183	show	$form->addToForm($link->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	188	show	$form->addToForm($label->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	219	show	$tblLayout->addCell($lblValues->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	220	show	$tblLayout->addCell($txtLang->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	225	show	$tblLayout->addCell($lblValues->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	226	show	$tblLayout->addCell($txtDays->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	230	show	$tblLayout->addCell($btnSave->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	233	show	//        $frmAddLeave->addToForm($tblLayout->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	234	show	//        return $frmAddLeave->show();
modules/internals/classes/block_internalsmiddle_class_inc.php	282	show	$userName = $this->objUser->fullName($value['userid']) . '<br />Requested ' . $value['days'] . ' day(s) of ' . $this->dbInternals->getLeaveName($value['leaveid']) . ' <br />Starting from ' . $value['startdate'] . '<br/><br/>' . $acceptLink->show() . '&nbsp;&nbsp;&nbsp;&nbsp;' . $rejectLink->show();
modules/internals/classes/block_internalsmiddle_class_inc.php	289	show	$form->addToForm($comments->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	291	show	$form->addToForm($sendLink->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	294	show	return $this->addLeaveType().$form->show() . $this->getjavascriptFile('internlsHelper.js', 'internals');
modules/internals/classes/block_internalsmiddle_class_inc.php	295	show	//            return $form->show() . ;
modules/internals/classes/block_internalsmiddle_class_inc.php	311	show	$form->addToForm($link->show());
modules/internals/classes/block_internalsmiddle_class_inc.php	312	show	return $form->show();
modules/internals/classes/block_internalsright_class_inc.php	73	show	return $objForm->show();
modules/internals/classes/dbinternals_class_inc.php	31	init	parent::init('tbl_internals');
modules/internals/classes/dbinternals_class_inc.php	52	init	parent::init('tbl_internalrequests');
modules/internals/classes/dbinternals_class_inc.php	68	init	parent::init('tbl_leaves');
modules/ircchat/templates/layout/layout_tpl.php	5	show	echo $cssLayout->show();
modules/jabberblog/classes/dbjbim_class_inc.php	37	init	parent::init ( 'tbl_jabberblog' );
modules/jabberblog/classes/dbjbpresence_class_inc.php	37	init	parent::init ( 'tbl_jabberblog_presence' );
modules/jabberblog/classes/dbsubs_class_inc.php	37	init	parent::init ( 'tbl_jabberblog_subs' );
modules/jabberblog/classes/jbviewer_class_inc.php	131	show	$commenttxt .= $header->show();
modules/jabberblog/classes/jbviewer_class_inc.php	141	show	$header = $tlink->show()." at ".$dt;
modules/jabberblog/classes/jbviewer_class_inc.php	149	show	$fbody = $ctable->show();
modules/jabberblog/classes/jbviewer_class_inc.php	203	show	$ret .= $objFeaturebox->showContent ( "<span class='blog-head-date'>".'<strong>' . $this->objUser->fullName ( $this->jposteruid ) . '</strong> on ' . $msg ['datesent'] . " " . $clink->show () . "  (" . $comments . ")"." ".$tlink->show()."</span>", nl2br ( $msgbody ) . "<br /><br />" );
modules/jabberblog/classes/jbviewer_class_inc.php	228	show	return $this->objFeatureBox->show ( $this->objLanguage->languageText ( "mod_jabberblog_stats", "jabberblog" ), $str );
modules/jabberblog/classes/jbviewer_class_inc.php	244	show	return $objFeature->show ( $head, $body . "<br />" . $blurb );
modules/jabberblog/classes/jbviewer_class_inc.php	255	show	$qseekform->addToForm($qseekterm->show());
modules/jabberblog/classes/jbviewer_class_inc.php	259	show	$qseekform->addToForm($this->objsTButton->show());
modules/jabberblog/classes/jbviewer_class_inc.php	260	show	$qseekform = $qseekform->show();
modules/jabberblog/classes/jbviewer_class_inc.php	262	show	$ret = $objFeatureBox->show($this->objLanguage->languageText("mod_jabberblog_qseek", "jabberblog") , $this->objLanguage->languageText("mod_jabberblog_qseekinstructions", "jabberblog") . "<br />" . $qseekform);
modules/jabberblog/classes/jbviewer_class_inc.php	314	show	//$str = str_replace($results[0][$counter], $hashlink->show()." ", $str);
modules/jabberblog/classes/jbviewer_class_inc.php	347	show	//$str = str_replace($results[0][$counter], $atlink->show()." ", $str);
modules/jabberblog/classes/jbviewer_class_inc.php	360	show	$sioclink = new href($this->uri(array('action' => 'sioc', 'sioc_type' => 'site')), $objIcon->show());
modules/jabberblog/classes/jbviewer_class_inc.php	373	show	$leftColumn .= $this->objFeatureBox->show ( $this->objLanguage->languageText ( "mod_jabberblog_feed", "jabberblog" ), $rssLink->show ()."<br />".$sioclink->show()."<br />".$cloudLink->show() );
modules/jabberblog/classes/jbviewer_class_inc.php	376	show	$leftColumn .= $this->objFeatureBox->show ( $this->objLanguage->languageText ( "mod_jabberblog_twitterfeed", "jabberblog" ), $objLT->show () );
modules/jabberblog/classes/jbviewer_class_inc.php	390	show	$cloud = $hheader->show();
modules/jabberblog/classes/jbviewer_class_inc.php	411	show	$cloud .= $lheader->show();
modules/jabberblog/templates/content/clouds_tpl.php	20	show	$middleColumn .= $header->show();
modules/jabberblog/templates/content/clouds_tpl.php	26	show	$leftColumn .= $this->leftMenu->show ();
modules/jabberblog/templates/content/clouds_tpl.php	33	show	echo $cssLayout->show ();
modules/jabberblog/templates/content/jbviewsingle_tpl.php	45	show	$hlink->link = $header->show ();
modules/jabberblog/templates/content/jbviewsingle_tpl.php	64	show	$middleColumn .= $hlink->show ();
modules/jabberblog/templates/content/jbviewsingle_tpl.php	70	show	$leftColumn .= $this->leftMenu->show ();
modules/jabberblog/templates/content/jbviewsingle_tpl.php	77	show	echo $cssLayout->show ();
modules/jabberblog/templates/content/viewall_tpl.php	47	show	$middleColumn .= $header->show () . '<br/>' . $objPagination->show ();
modules/jabberblog/templates/content/viewall_tpl.php	53	show	$leftColumn .= $this->leftMenu->show ();
modules/jabberblog/templates/content/viewall_tpl.php	60	show	echo $cssLayout->show ();
modules/jabberblog/templates/content/viewsearch_tpl.php	27	show	$middleColumn .= $header->show () . '<br />' . $eheader->show();
modules/jabberblog/templates/content/viewsearch_tpl.php	32	show	$middleColumn .= $header->show () . '<br />' . $view;
modules/jabberblog/templates/content/viewsearch_tpl.php	38	show	$leftColumn .= $this->leftMenu->show ();
modules/jabberblog/templates/content/viewsearch_tpl.php	45	show	echo $cssLayout->show ();
modules/jabberblog/templates/content/viewsingle_tpl.php	37	show	$middleColumn .= $header->show ();
modules/jabberblog/templates/content/viewsingle_tpl.php	43	show	$leftColumn .= $this->leftMenu->show ();
modules/jabberblog/templates/content/viewsingle_tpl.php	49	show	echo $cssLayout->show ();
modules/jchem/classes/jchemdisplay_class_inc.php	50	getSiteRoot	$siteRoot=$objAltConfig->getSiteRoot();
modules/jchem/classes/jchemdisplay_class_inc.php	57	show	$output = '<p>'.$title->show().'</p>';
modules/jchem/controller.php	70	show	$html = $this->objDisplay->show();
modules/jchem/templates/layout/layout_tpl.php	18	show	echo $cssLayout->show();
modules/joomla/classes/dbjoomlasession_class_inc.php	77	init	parent::init('jos_users');
modules/joomla/classes/dbjoomlausers_class_inc.php	77	init	parent::init('jos_users');
modules/joomla/classes/joomlabridge_class_inc.php	85	init	parent::init('tbl_joomlastatus');
modules/joomla/templates/content/main_tpl.php	13	show	$content=$iframe->show();
modules/joomla/templates/content/main_tpl.php	68	show	echo $cssLayout->show();
modules/jpgraph/classes/graphops_class_inc.php	131	getSiteRoot	$url = $this->objConfig->getSiteRoot().'/usrfiles/graphs/'.$filename;
modules/jpgraph/templates/content/graph_tpl.php	17	show	$middleColumn .= $header->show();
modules/jpgraph/templates/content/graph_tpl.php	24	show	$leftColumn .= $this->leftMenu->show();
modules/jpgraph/templates/content/graph_tpl.php	28	show	echo $cssLayout->show();
modules/jqcompass/templates/content/dump_tpl.php	13	show	echo $objTable->show();
modules/jturnitin/classes/forms_class_inc.php	72	construct	//$this->loadClass('htmlarea', 'htmlelements');
modules/jturnitin/classes/forms_class_inc.php	90	show	$ctbl->addCell ( $commlabel->show () );
modules/jturnitin/classes/forms_class_inc.php	101	show	$cfieldset->addContent ( $ctbl->show () );
modules/jturnitin/classes/forms_class_inc.php	102	show	$cform->addToForm ( $cfieldset->show () );
modules/jturnitin/classes/forms_class_inc.php	103	show	$cform->addToForm ( $this->objCButton->show () );
modules/jturnitin/classes/forms_class_inc.php	105	show	return $cform->show();
modules/jturnitin/classes/turnitindbass_class_inc.php	38	init	parent::init('tbl_turnitin_assignments');
modules/jturnitin/classes/turnitinemails_class_inc.php	39	init	parent::init('tbl_turnitin_email');
modules/jturnitin/classes/turnitinsubmittedassignments_class_inc.php	34	init	parent::init('tbl_turnitin_assignments_submitted');
modules/jturnitin/classes/utilities_class_inc.php	199	show	"title" => $downloadLink->show(),
modules/jturnitin/templates/content/editassignment_tpl.php	6	show	$objExtJS->show();
modules/jturnitin/templates/content/initializer_tpl.php	4	show	$objExtJS->show();
modules/jturnitin/templates/content/lectmain_tpl.php	8	show	$objExtJS->show();
modules/jturnitin/templates/content/needtojoin_tpl.php	11	show	$content.= $header->show();
modules/jturnitin/templates/content/needtojoin_tpl.php	28	show	$content.= '<p><br />'.$link->show().'</p>';
modules/jturnitin/templates/content/needtojoin_tpl.php	34	show	$cssLayout->setLeftColumnContent( $postLoginMenu->show());
modules/jturnitin/templates/content/needtojoin_tpl.php	40	show	echo $cssLayout->show();
modules/jturnitin/templates/content/student_tpl.php	8	show	$objExtJS->show();
modules/jturnitin/templates/layout/layout_tpl.php	6	show	$cssLayout->setLeftColumnContent($toolbar->show());
modules/jturnitin/templates/layout/layout_tpl.php	10	show	echo $cssLayout->show();
modules/jukskei/classes/contentmanager_class_inc.php	95	show	$btns.=$addButton->show().'&nbsp;&nbsp;';
modules/jukskei/classes/contentmanager_class_inc.php	111	show	$deleteLink->link=$objIcon->show();
modules/jukskei/classes/contentmanager_class_inc.php	116	show	$editLink->link=$objIcon->show();
modules/jukskei/classes/contentmanager_class_inc.php	130	show	$membersLink=$detailsLink->show();
modules/jukskei/classes/contentmanager_class_inc.php	131	show	$deleteTxt=$deleteLink->show();
modules/jukskei/classes/contentmanager_class_inc.php	134	show	$data.= "'".$articleLink->show()."',";
modules/jukskei/classes/contentmanager_class_inc.php	136	show	$data.="'".$previewLink->show()."',";
modules/jukskei/classes/contentmanager_class_inc.php	137	show	$data.="'".$editLink->show().$deleteTxt."'";
modules/jukskei/classes/contentmanager_class_inc.php	206	show	$content= '<div id="form-panel">'.$scheduleTitle.$listButton->show().'<br/></div>';
modules/jukskei/classes/contentmanager_class_inc.php	217	show	$deleteLink->link=$objIcon->show();
modules/jukskei/classes/contentmanager_class_inc.php	222	show	$data.="'".$deleteLink->show()."'";
modules/jukskei/classes/contentmanager_class_inc.php	279	show	$scheduleTitle.='<h3>'.$topicLink->show().'</h3>';
modules/jukskei/classes/contentmanager_class_inc.php	297	show	$content= '<div id="grouping-grid">'.$scheduleTitle.$addButton->show().$renderSurface.'<br /><br /></div>';
modules/jukskei/classes/contentmanager_class_inc.php	310	show	$deleteLink->link=$objIcon->show();
modules/jukskei/classes/contentmanager_class_inc.php	317	show	$editLink->link=$objIcon->show();
modules/jukskei/classes/contentmanager_class_inc.php	323	show	$data.= "'".$link->show()."',";
modules/jukskei/classes/contentmanager_class_inc.php	324	show	$data.="'".$editLink->show().'&nbsp;&nbsp;&nbsp;'.$deleteLink->show()."'";
modules/jukskei/classes/dbarticles_class_inc.php	20	init	parent::init('tbl_jukskei_articles');
modules/jukskei/classes/dbgroups_class_inc.php	20	init	parent::init('tbl_jukskei_groups');
modules/jukskei/classes/dbtopics_class_inc.php	21	init	parent::init('tbl_jukskei_topics');
modules/jukskei/classes/jukskeitoolbar_class_inc.php	124	show	return '<li'.$isActive.'>'.$link->show().'|</li>';
modules/jukskei/classes/storyparser_class_inc.php	20	init	parent::init('tbl_stories');
modules/jukskei/classes/viewerutils_class_inc.php	48	show	$navbar.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/jukskei/classes/viewerutils_class_inc.php	104	show	$homepagetitlelinks.=$link->show().'&nbsp;|&nbsp;';
modules/jukskei/classes/viewerutils_class_inc.php	128	show	$navlinks.=$link->show().'&nbsp;|&nbsp;';
modules/jukskei/classes/viewerutils_class_inc.php	143	show	<h2>'.$parentlink->show().'</h2><h4>'.$navlinks.'</h4>
modules/jukskei/classes/viewerutils_class_inc.php	170	show	$navbar=$link->show();
modules/jukskei/classes/viewerutils_class_inc.php	174	show	$navbar.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/jukskei/classes/viewerutils_class_inc.php	181	show	$articlenav.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/jukskei/classes/viewerutils_class_inc.php	211	show	$navbar=$link->show();
modules/jukskei/classes/viewerutils_class_inc.php	215	show	$navbar.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/jukskei/classes/viewerutils_class_inc.php	222	show	$articlenav.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/jukskei/classes/viewerutils_class_inc.php	231	show	$articles.=$link->show().'&nbsp;&nbsp;|&nbsp;&nbsp;';
modules/jukskei/classes/viewerutils_class_inc.php	240	show	<b style="font-family:Arial;font-size:24;">Topic: '.$storylink->show().'</b><br/>
modules/jukskei/templates/content/addeditarticle_tpl.php	36	show	$table->addCell($titleField->show(), 600);
modules/jukskei/templates/content/addeditarticle_tpl.php	39	construct	$htmlarea = $this->newObject('htmlarea', 'htmlelements');
modules/jukskei/templates/content/addeditarticle_tpl.php	40	setName	$htmlarea->setName('pagecontent');
modules/jukskei/templates/content/addeditarticle_tpl.php	43	setContent	$htmlarea->setContent('');
modules/jukskei/templates/content/addeditarticle_tpl.php	45	setContent	$htmlarea->setContent($data['content']);
modules/jukskei/templates/content/addeditarticle_tpl.php	51	show	$table->addCell($label->show());
modules/jukskei/templates/content/addeditarticle_tpl.php	52	show	$table->addCell($htmlarea->show());
modules/jukskei/templates/content/addeditarticle_tpl.php	62	show	$table->addCell($button->show());
modules/jukskei/templates/content/addeditarticle_tpl.php	65	show	$objForm->addToForm($table->show());
modules/jukskei/templates/content/addeditarticle_tpl.php	77	show	$//rightSideColumn .= /$objForm->show();//
modules/jukskei/templates/content/addeditarticle_tpl.php	81	show	echo $objForm->show();
modules/jukskei/templates/content/addedittopic_tpl.php	36	show	$table->addCell($titleField->show(), 600);
modules/jukskei/templates/content/addedittopic_tpl.php	39	construct	$htmlarea = $this->newObject('htmlarea', 'htmlelements');
modules/jukskei/templates/content/addedittopic_tpl.php	40	setName	$htmlarea->setName('pagecontent');
modules/jukskei/templates/content/addedittopic_tpl.php	43	setContent	$htmlarea->setContent('');
modules/jukskei/templates/content/addedittopic_tpl.php	45	setContent	$htmlarea->setContent($data['content']);
modules/jukskei/templates/content/addedittopic_tpl.php	62	show	$table->addCell($activeRadio->show());
modules/jukskei/templates/content/addedittopic_tpl.php	68	show	$table->addCell($label->show());
modules/jukskei/templates/content/addedittopic_tpl.php	69	show	$table->addCell($htmlarea->show());
modules/jukskei/templates/content/addedittopic_tpl.php	79	show	$table->addCell($button->show());
modules/jukskei/templates/content/addedittopic_tpl.php	82	show	$objForm->addToForm($table->show());
modules/jukskei/templates/content/addedittopic_tpl.php	94	show	$//rightSideColumn .= /$objForm->show();//
modules/jukskei/templates/content/addedittopic_tpl.php	98	show	echo $objForm->show();
modules/jukskei/templates/content/admin_tpl.php	43	show	echo $cssLayout->show();
modules/jukskei/templates/content/storylist_tpl.php	22	show	$cssLayout->setLeftColumnContent( $postLoginMenu->show());
modules/jukskei/templates/content/storylist_tpl.php	28	show	echo $cssLayout->show();
modules/jukskei/templates/content/topicmembers_tpl.php	21	show	$cssLayout->setLeftColumnContent( $postLoginMenu->show());
modules/jukskei/templates/content/view_tpl.php	78	show	//$editLink = $objSubModalWindow->show($objIcon->show(), $this->uri(array('action'=>'edit', 'id'=>$file['id'], 'mode'=>'submodal')), 'link');
modules/jukskei/templates/content/view_tpl.php	84	show	$deleteLink = $objSubModalWindow->show($objIcon->show(), $this->uri(array('action'=>'delete', 'id'=>$file['id'], 'mode'=>'submodal')), 'link');
modules/jukskei/templates/content/view_tpl.php	96	show	$deleteLink = $objSubModalWindow->show($objIcon->show(), $this->uri(array('action'=>'admindelete', 'id'=>$file['id'], 'mode'=>'submodal')), 'link');
modules/jukskei/templates/content/view_tpl.php	100	show	$editLink = $objSubModalWindow->show($objIcon->show(), $this->uri(array('action'=>'edit', 'id'=>$file['id'], 'mode'=>'submodal')), 'link');
modules/jukskei/templates/content/view_tpl.php	119	show	$blogThisLink->link = $objIcon->show();
modules/jukskei/templates/content/view_tpl.php	121	show	$heading->str .= ' '.$blogThisLink->show();
modules/jukskei/templates/content/view_tpl.php	124	show	echo $heading->show();
modules/jukskei/templates/content/view_tpl.php	157	show	$rightCell .=  $divider.$tagLink->show();
modules/jukskei/templates/content/view_tpl.php	168	show	$rightCell .=  '<p>'.$objDisplayLicense->show($license).'</p>';
modules/jukskei/templates/content/view_tpl.php	190	show	$rightCell .= '<li>'.$link->show().'</li>';
modules/jukskei/templates/content/view_tpl.php	200	show	$rightCell .= '<p><strong>'.$this->objLanguage->languageText("mod_webpresent_uploadedby", "webpresent").':</strong> '.$uploaderLink->show().'</p>';
modules/jukskei/templates/content/view_tpl.php	218	show	. "</strong>: " . $filterBox->show() . "<br />"
modules/jukskei/templates/content/view_tpl.php	234	show	. "</strong>:" . $snippetBox->show() . "<br />"
modules/jukskei/templates/content/view_tpl.php	280	show	$objTabs->addTab($this->objLanguage->languageText("mod_webpresent_presentation", "webpresent"), $table->show());
modules/jukskei/templates/content/view_tpl.php	293	show	echo $objTabs->show();
modules/jukskei/templates/content/view_tpl.php	300	show	$bottomLinks[] = $homeLink->show();
modules/jukskei/templates/content/view_tpl.php	305	show	$bottomLinks[] = $flashLink->show();
modules/jukskei/templates/content/view_tpl.php	309	show	$bottomLinks[] = $slidesLink->show();
modules/jukskei/templates/content/view_tpl.php	313	show	$bottomLinks[] = $pdfLink->show();
modules/jukskei/templates/content/view_tpl.php	322	show	$bottomLinks[] = $blogThisLink->show();
modules/kaimporter/classes/dbkaimporter_class_inc.php	75	init	parent::init('tbl_contextcontent_chapters');
modules/kaimporter/classes/kaimporterops_class_inc.php	121	show	$table->addCell($textinput->show());
modules/kaimporter/classes/kaimporterops_class_inc.php	130	show	$table->addCell($button->show());
modules/kaimporter/classes/kaimporterops_class_inc.php	136	show	$form->addToForm($table->show());
modules/kaimporter/classes/kaimporterops_class_inc.php	137	show	return $form->show();
modules/kaimporter/classes/kaimporterops_class_inc.php	198	show	//$preView = $objFlow->show($videoUri);
modules/kaimporter/classes/kaimporterops_class_inc.php	217	show	$preView = $objFlow->show($videoUri);
modules/kaimporter/classes/kaimporterops_class_inc.php	260	show	return $chDropdown->show();
modules/karmapoints/classes/dbkarma_class_inc.php	37	init	parent::init('tbl_karmapoints');
modules/karmapoints/classes/dbkarma_class_inc.php	73	init	parent::init($table);
modules/karmapoints/templates/content/main_tpl.php	29	show	$objheadTable->addHeaderCell($objkarmaHeadLabel->show(), '70%');
modules/karmapoints/templates/content/main_tpl.php	32	show	$objForm->addToForm($objheadTable->show());
modules/karmapoints/templates/content/main_tpl.php	58	show	$objselectTable->addCell($objuserDrop->show(), NULL, NULL, 'right');
modules/karmapoints/templates/content/main_tpl.php	59	show	$objselectTable->addCell($objshowbutton->show(), NULL, NULL, 'right');
modules/karmapoints/templates/content/main_tpl.php	63	show	$objForm->addToForm($objselectTable->show());// . "<br /><br />");
modules/karmapoints/templates/content/main_tpl.php	82	show	$objpointsTable->addHeaderCell($objtypePointsHeadLabel->show(), '80%');
modules/karmapoints/templates/content/main_tpl.php	83	show	$objpointsTable->addHeaderCell($objpointsHeadLabel->show(), '20%');
modules/karmapoints/templates/content/main_tpl.php	94	show	$objpointsTable->addCell($blogLabel->show());
modules/karmapoints/templates/content/main_tpl.php	99	show	$objpointsTable->addCell($commentLabel->show());
modules/karmapoints/templates/content/main_tpl.php	104	show	$objpointsTable->addCell($contentLabel->show());
modules/karmapoints/templates/content/main_tpl.php	109	show	$objpointsTable->addCell($discussionLabel->show());
modules/karmapoints/templates/content/main_tpl.php	114	show	$objpointsTable->addCell($receivedLabel->show());
modules/karmapoints/templates/content/main_tpl.php	119	show	$objpointsTable->addCell($sentLabel->show());
modules/karmapoints/templates/content/main_tpl.php	136	show	$objpointsTable->addCell($objtotalLabel->show());
modules/karmapoints/templates/content/main_tpl.php	153	show	$objpointsTable->addCell($objsendLabel->show());
modules/karmapoints/templates/content/main_tpl.php	154	show	$objpointsTable->addCell($link->show(), NULL, NULL, 'center');
modules/karmapoints/templates/content/main_tpl.php	157	show	$objForm->addToForm($objpointsTable->show());
modules/karmapoints/templates/content/main_tpl.php	159	show	echo $objForm->show();
modules/karmapoints/templates/content/sendPoints_tpl.php	34	show	$objheadTable->addHeaderCell($objkarmaSendLabel->show(), '70%');
modules/karmapoints/templates/content/sendPoints_tpl.php	52	show	$objsendForm->addToForm($objheadTable->show(). "<br />");
modules/karmapoints/templates/content/sendPoints_tpl.php	64	show	$objpointsTable->addHeaderCell($objsendPointsHeadLabel->show());
modules/karmapoints/templates/content/sendPoints_tpl.php	82	show	$objpointsTable->addCell($objselectUserLabel->show());
modules/karmapoints/templates/content/sendPoints_tpl.php	83	show	$objpointsTable->addCell($objdonateeDrop->show());
modules/karmapoints/templates/content/sendPoints_tpl.php	99	show	$objpointsTable->addCell($objpointsLabel->show());
modules/karmapoints/templates/content/sendPoints_tpl.php	100	show	$objpointsTable->addCell($objpoints->show());
modules/karmapoints/templates/content/sendPoints_tpl.php	117	show	$objpointsTable->addCell($objdonateLabel->show());
modules/karmapoints/templates/content/sendPoints_tpl.php	118	show	$objpointsTable->addCell($objdonateButton->show());
modules/karmapoints/templates/content/sendPoints_tpl.php	124	show	$objsendForm->addToForm($objpointsTable->show());
modules/karmapoints/templates/content/sendPoints_tpl.php	126	show	echo $objsendForm->show();
modules/kbookmark/classes/bookmarkbutton_class_inc.php	59	show	$this->objExtJS->show();
modules/kbookmark/classes/dbbookmark_class_inc.php	20	init	parent::init('tbl_bookmarks');
modules/kbookmark/classes/dbfolder_class_inc.php	20	init	parent::init('tbl_bookmarks_folders');
modules/kbookmark/templates/content/bookmarkhome_tpl.php	4	show	$objExtJS->show();
modules/kbookmark/templates/page/no_page_tpl.php	4	show	echo $header->show();
modules/kbookmark/templates/page/no_page_tpl.php	15	show	echo '<p>'.$link->show().'</p>';
modules/kngimport/classes/contextadminutils_class_inc.php	128	init	$this->Table->init();
modules/kngimport/classes/contextadminutils_class_inc.php	130	show	$this->Table->addCell($H3->show(), '50%','middle', 'right',NULL);
modules/kngimport/classes/contextadminutils_class_inc.php	133	show	$str = $this->Table->show();
modules/kngimport/classes/contextadminutils_class_inc.php	137	init	$this->Table->init();
modules/kngimport/classes/contextadminutils_class_inc.php	156	show	$str .= $this->Table->show();
modules/kngimport/classes/contextadminutils_class_inc.php	173	show	$this->objLink->link = $this->objIcon->show();
modules/kngimport/classes/contextadminutils_class_inc.php	174	show	$str .= $this->objLink->show().'&nbsp;';
modules/kngimport/classes/contextadminutils_class_inc.php	183	show	$this->objLink->link = $this->objIcon->show();
modules/kngimport/classes/contextadminutils_class_inc.php	184	show	$str .= $this->objLink->show().'&nbsp;';
modules/kngimport/classes/contextadminutils_class_inc.php	191	show	$this->objConfirm->setConfirm($this->objIcon->show(),$this->uri($deleteArray, "contextadmin"),$this->objLanguage->languageText("mod_contextadmin_deletequest",'contextadmin'));
modules/kngimport/classes/contextadminutils_class_inc.php	192	show	$str.=$this->objConfirm->show().'&nbsp;';
modules/kngimport/classes/contextadminutils_class_inc.php	207	show	return $this->objIcon->show();
modules/kngimport/classes/import_class_inc.php	32	init	parent::init('tbl_context');
modules/kngimport/classes/import_class_inc.php	221	init	parent::init($tName);
modules/kngimport/classes/import_class_inc.php	229	init	parent::init('tbl_context');
modules/kngimport/classes/import_class_inc.php	324	init	parent::init('tbl_context_file');
modules/kngimport/classes/import_class_inc.php	333	init	parent::init('tbl_context_filedata');
modules/kngimport/classes/importexportutils_class_inc.php	306	init	parent::init('tbl_context');
modules/kngimport/classes/importexportutils_class_inc.php	351	init	parent::init('tbl_context_nodes');
modules/kngimport/classes/importexportutils_class_inc.php	356	init	parent::init('tbl_context_page_content');
modules/kngimport/classes/importexportutils_class_inc.php	418	init	parent::init('tbl_files');
modules/kngimport/classes/importexportutils_class_inc.php	443	init	parent::init('tbl_files');
modules/kngimport/classes/importexportutils_class_inc.php	574	init	parent::init('tbl_context');
modules/kngimport/classes/importexportutils_class_inc.php	590	init	parent::init('tbl_contextcontent_order');
